青房尚瑞天韵,2室2厅1厨1卫,89.93㎡,jinniu,高楼层 (共26层),西南,139万,15457元/平米,2009年
锦城苑,3室2厅1厨2卫,131.58㎡,jinniu,低楼层 (共7层),西南,180万,13680元/平米,1999年
和睦人家一二期,5室2厅1厨3卫,149.63㎡,jinniu,高楼层 (共6层),西南,240万,16040元/平米,2002年
云景豪庭,3室2厅1厨1卫,88.31㎡,jinniu,高楼层 (共29层),南,90万,10192元/平米,2010年
西安南路52号,4室2厅1厨1卫,113.38㎡,jinniu,高楼层 (共7层),东南,169万,14906元/平米,未知年建
水韵天府,3室2厅1厨1卫,115.7㎡,jinniu,低楼层 (共18层),东,168万,14521元/平米,2006年
幸福春天,2室2厅1厨1卫,76.53㎡,jinniu,中楼层 (共6层),东北,139万,18163元/平米,2004年
学堂南苑,1室1厅1厨1卫,51.81㎡,jinniu,中楼层 (共6层),南,75万,14476元/平米,2004年
筒车巷29号,4室2厅1厨2卫,139.47㎡,jinniu,中楼层 (共7层),东南,172万,12333元/平米,2000年
芙蓉花园,4室2厅1厨2卫,154.06㎡,jinniu,高楼层 (共9层),东南,270万,17526元/平米,2004年
西西里二期,1室1厅1厨1卫,56.58㎡,jinniu,中楼层 (共34层),南,110万,19442元/平米,2009年
幸福彼岸,3室2厅1厨2卫,153.42㎡,jinniu,高楼层 (共22层),南 西南,275万,17925元/平米,2007年
交大路101号,4室2厅1厨2卫,143.35㎡,jinniu,中楼层 (共7层),东南,170万,11860元/平米,2000年
星辉西路8号,2室1厅1厨1卫,63.05㎡,jinniu,低楼层 (共7层),西,107万,16971元/平米,2000年
铁路新村,3室1厅1厨1卫,75.27㎡,jinniu,低楼层 (共7层),东,115万,15279元/平米,未知年建
欣民苑,2室2厅1厨1卫,84.02㎡,jinniu,低楼层 (共7层),东南,125万,14878元/平米,2001年
北辰花园,3室2厅1厨2卫,117.06㎡,jinniu,低楼层 (共7层),南,170万,14523元/平米,2000年
观景台,4室2厅1厨2卫,257.88㎡,jinniu,高楼层 (共9层),东南,240万,9307元/平米,未知年建/
三九绿城,2室2厅1厨1卫,82.33㎡,jinniu,高楼层 (共21层),东南,135万,16398元/平米,2008年
树蓓街104号,3室2厅1厨2卫,123.29㎡,jinniu,低楼层 (共7层),东南,168万,13627元/平米,2000年
马河湾1号,3室1厅1厨1卫,79.2㎡,jinniu,高楼层 (共7层),东南,112万,14142元/平米,1996年
檀香花园,3室2厅1厨1卫,93.49㎡,jinniu,高楼层 (共26层),东,175万,18719元/平米,2011年
恒大西锦城,2室2厅1厨1卫,88.37㎡,jinniu,低楼层 (共29层),东,190万,21501元/平米,2012年
益民苑,2室2厅1厨1卫,80.88㎡,jinniu,高楼层 (共7层),东北,116万,14343元/平米,1998年
光荣北路74号,2室1厅1厨1卫,51.67㎡,jinniu,高楼层 (共7层),东,85万,16451元/平米,2000年
天彩菁华,3室2厅1厨1卫,115.58㎡,jinniu,低楼层 (共6层),东南,180万,15574元/平米,2003年
亲河名居C区,4室3厅1厨3卫,188.13㎡,jinniu,高楼层 (共6层),东南,200万,10631元/平米,未知年建/
亲河名居C区,5室2厅1厨3卫,169.97㎡,jinniu,高楼层 (共6层),西南,180万,10591元/平米,未知年建/
金琴路28号,3室1厅1厨2卫,112.5㎡,jinniu,低楼层 (共6层),东南,151.5万,13467元/平米,1996年
华侨城东岸一期,4室2厅1厨3卫,265.41㎡,jinniu,低楼层 (共4层),东,650万,24491元/平米,2011年
兴元花园二期,4室2厅1厨2卫,157.84㎡,jinniu,低楼层 (共8层),西北,250万,15839元/平米,2002年
顶峰水岸汇景,2室2厅1厨1卫,87.05㎡,jinniu,中楼层 (共33层),东南,210万,24125元/平米,2008年
蓝光云鼎,3室1厅1厨2卫,87.11㎡,jinniu,中楼层 (共31层),西南,198万,22730元/平米,2012年
交桂二巷23号,2室1厅1厨1卫,84.57㎡,jinniu,中楼层 (共7层),东南,102万,12062元/平米,2000年
风林假日,5室3厅1厨2卫,188.43㎡,jinniu,高楼层 (共6层),西北,290万,15391元/平米,2003年
西城映画,4室2厅1厨2卫,169.3㎡,jinniu,低楼层 (共9层),东南,270万,15949元/平米,2004年
黄忠芙蓉苑,3室2厅1厨1卫,114.15㎡,jinniu,中楼层 (共6层),南,176万,15419元/平米,2003年
千禧花园,4室2厅1厨2卫,158.28㎡,jinniu,中楼层 (共7层),南,238万,15037元/平米,2000年
锦城花园,4室2厅1厨2卫,209.71㎡,jinniu,低楼层 (共11层),南 北,404万,19265元/平米,2003年
迪康银色诗典,2室1厅1厨1卫,84.1㎡,jinniu,中楼层 (共12层),南,119万,14150元/平米,2000年
千禧花园,4室3厅1厨2卫,174㎡,jinniu,中楼层 (共6层),东北,280万,16092元/平米,2000年
