缤纷假日,1室0厅1厨1卫,56.06㎡,,高楼层 (共18层),北,67万,11952元/平米,2004年
金阳易诚国际,2室2厅1厨1卫,76.12㎡,,高楼层 (共22层),南,152万,19969元/平米,2010年
航天佳苑,3室2厅1厨2卫,149.76㎡,,低楼层 (共18层),南,290万,19365元/平米,2008年
紫云金沙,2室1厅1厨1卫,93.27㎡,,低楼层 (共31层),南,220万,23588元/平米,2006年
铸信境界,3室2厅1厨2卫,124.07㎡,,低楼层 (共27层),东,260万,20956元/平米,2009年
新城市广场,1室1厅1厨1卫,49.58㎡,,高楼层 (共30层),南,128万,25817元/平米,2003年
文庙前街85号,3室1厅1厨1卫,68.96㎡,,中楼层 (共6层),东南,125万,18127元/平米,2000年
万科金色领域,3室2厅1厨2卫,91.86㎡,,低楼层 (共24层),南 北,208万,22644元/平米,2012年
凯德风尚,3室2厅1厨2卫,89.58㎡,,中楼层 (共19层),西,212万,23666元/平米,2012年
包家巷82号附1号,3室1厅1厨1卫,81.46㎡,,高楼层 (共5层),东,160万,19642元/平米,未知年建/
蓝光COCO蜜城,2室1厅1厨1卫,67.62㎡,,中楼层 (共31层),西,145万,21444元/平米,2014年
元益花园,3室2厅1厨1卫,81.36㎡,,低楼层 (共21层),东,135万,16593元/平米,2014年
金沙海棠,2室2厅1厨2卫,90.05㎡,,低楼层 (共20层),北,180万,19989元/平米,2012年
元益花园,2室2厅1厨1卫,85.44㎡,,低楼层 (共21层),东南,148万,17323元/平米,2014年
保利香槟光华,2室1厅1厨1卫,59.03㎡,,中楼层 (共18层),南,136万,23040元/平米,2014年
金林大城小室,1室1厅1厨1卫,58㎡,,高楼层 (共18层),西,105万,18104元/平米,2009年
凯德风尚,2室1厅1厨1卫,86㎡,,低楼层 (共19层),北,182万,21163元/平米,2012年
中铁瑞景颐城,3室1厅1厨2卫,89.1㎡,,低楼层 (共20层),南 北,190万,21325元/平米,2013年
清水河畔,2室1厅1厨1卫,76㎡,,中楼层 (共23层),北,123万,16185元/平米,2008年
金沙柏林郡,2室1厅1厨1卫,75.03㎡,,高楼层 (共21层),东南,146万,19459元/平米,2013年
清水河畔,2室1厅1厨1卫,76.03㎡,,低楼层 (共23层),西北,125万,16441元/平米,2008年
中铁西城西苑,3室2厅1厨2卫,92.92㎡,,中楼层 (共17层),西南,215万,23139元/平米,2014年
凯德风尚,2室2厅1厨1卫,89.72㎡,,低楼层 (共19层),北,190万,21177元/平米,2012年
中海金沙府,3室2厅1厨2卫,134.19㎡,,中楼层 (共31层),东南,420万,31299元/平米,2012年
中鹏花园C区,3室2厅1厨2卫,126.69㎡,,中楼层 (共6层),南 北,156万,12314元/平米,1998年
华润金悦湾,4室3厅1厨3卫,249㎡,,中楼层 (共22层),东南 西北,660万,26507元/平米,2014年
清水河畔,2室1厅1厨1卫,79.18㎡,,中楼层 (共23层),东南,138万,17429元/平米,2008年
清溪雅筑,2室2厅1厨1卫,72.72㎡,,高楼层 (共18层),南,135万,18565元/平米,2012年
金沙揽胜一期,3室2厅1厨1卫,98.68㎡,,高楼层 (共7层),南,170万,17228元/平米,2007年
中铁双龙湾,4室2厅1厨2卫,151㎡,,低楼层 (共20层),西北,280万,18544元/平米,2008年
锦天国际,2室2厅1厨1卫,88.23㎡,,中楼层 (共32层),西,160万,18135元/平米,2009年
浣花小区,3室1厅1厨1卫,84.03㎡,,高楼层 (共6层),南,120万,14281元/平米,2000年
光华杏林,3室2厅1厨2卫,127.5㎡,,高楼层 (共16层),西南,195万,15295元/平米,2010年
万科金色领域,3室2厅1厨2卫,93.24㎡,,高楼层 (共24层),北,208万,22309元/平米,2012年
上河新城,2室2厅1厨1卫,68.73㎡,,低楼层 (共9层),西,106万,15423元/平米,2005年
成都花园翠雍华庭,3室2厅1厨3卫,208㎡,,高楼层 (共11层),西南,415万,19952元/平米,2002年
金沙鹭岛一期,4室2厅1厨2卫,143.88㎡,,低楼层 (共27层),东南,359万,24952元/平米,2010年
金沙鹭岛一期,4室2厅1厨2卫,189.66㎡,,低楼层 (共27层),东南,380万,20036元/平米,2010年
香格里拉花园,1室1厅1厨1卫,49.9㎡,,高楼层 (共11层),南,105万,21043元/平米,2002年
光华杏林,1室1厅1厨1卫,50㎡,,低楼层 (共21层),北,77万,15400元/平米,2010年
长富花园,2室1厅1厨1卫,77.51㎡,,低楼层 (共26层),东南,140万,18063元/平米,2002年
元益花园,2室2厅1厨1卫,86.14㎡,,低楼层 (共21层),南,163万,18923元/平米,2014年
置信丽都玉园领邸,4室2厅1厨2卫,155.5㎡,,低楼层 (共5层),西南,330万,21222元/平米,2007年
光华馨地,2室1厅1厨1卫,83.91㎡,,低楼层 (共11层),南,123万,14659元/平米,2006年
二十一世纪花园一期,3室1厅1厨2卫,106.89㎡,,中楼层 (共8层),南,170万,15905元/平米,2003年
西华家园,2室2厅1厨1卫,82.91㎡,,中楼层 (共6层),南,148万,17851元/平米,2000年
水木光华,1室1厅1厨1卫,51.3㎡,,中楼层 (共10层),东,77万,15010元/平米,2004年
左右,2室1厅1厨1卫,59.97㎡,,中楼层 (共25层),西,65万,10839元/平米,2010年
金沙芙蓉苑,4室2厅1厨3卫,192.73㎡,,高楼层 (共6层),北,360万,18679元/平米,2005年
光华岁月二期,4室2厅1厨2卫,161.66㎡,,中楼层 (共11层),南,320万,19795元/平米,2006年
中华家园西区,4室2厅1厨3卫,174.93㎡,,中楼层 (共6层),西,320万,18294元/平米,2004年
中铁瑞景颐城,3室1厅1厨1卫,81.45㎡,,低楼层 (共21层),东,176万,21609元/平米,2013年
金辉苑,2室2厅1厨1卫,82.15㎡,,高楼层 (共6层),东南,132万,16069元/平米,2004年
欧韵金沙,2室2厅1厨1卫,85.55㎡,,高楼层 (共18层),西南,238万,27820元/平米,2013年
金阳易诚国际,2室2厅1厨1卫,71.01㎡,,高楼层 (共22层),南,150万,21124元/平米,2010年
